Frequency (Hz)	Level (dB)
1898.437500	-45.291653
1906.250000	-45.539703
1914.062500	-45.460983
1921.875000	-44.799187
1929.687500	-44.463284
1937.500000	-43.820274
1945.312500	-42.798347
1953.125000	-41.831387
1960.937500	-40.576561
1968.750000	-39.126236
1976.562500	-37.678795
1984.375000	-35.571896
1992.187500	-32.718506
2000.000000	-30.506302
2007.812500	-29.760506
2015.625000	-30.710512
2023.437500	-32.981934
2031.250000	-35.414303
2039.062500	-37.048344
2046.875000	-38.949558
2054.687500	-40.167004
2062.500000	-40.937695
2070.312500	-41.437363
2078.125000	-41.903835
2085.937500	-42.409740
2093.750000	-42.778084
2101.562500	-42.789482
2109.375000	-43.054169
2117.187500	-43.037613
2125.000000	-42.691406
2132.812500	-42.227524
2140.625000	-42.205883
2148.437500	-41.669258
2156.250000	-41.184834
2164.062500	-40.378536
2171.875000	-39.757401
2179.687500	-38.662952
2187.500000	-37.302383
2195.312500	-35.690323
2203.125000	-33.901554
2210.937500	-31.347523
2218.750000	-29.182890
2226.562500	-27.924692
2234.375000	-27.866671
2242.187500	-29.841021
2250.000000	-31.921171
2257.812500	-33.931557
2265.625000	-35.504402
2273.437500	-36.582481
2281.250000	-37.632729
2289.062500	-38.724075
2296.875000	-39.223141
2304.687500	-39.901299
2312.500000	-40.319710
2320.312500	-40.568493
2328.125000	-40.365540
2335.937500	-40.571220
2343.750000	-40.358860
2351.562500	-40.078991
2359.375000	-40.002563
2367.187500	-39.736027
2375.000000	-39.001427
2382.812500	-38.234180
2390.625000	-37.712410
2398.437500	-36.834328
2406.250000	-35.288311
2414.062500	-34.065453
2421.875000	-32.482506
2429.687500	-30.359900
2437.500000	-28.078091
2445.312500	-25.998034
2453.125000	-25.421402
2460.937500	-26.441513
2468.750000	-28.733196
2476.562500	-30.707346
2484.375000	-32.575382
2492.187500	-33.744175
2500.000000	-34.841869
2507.812500	-35.954212
2515.625000	-36.526508
2523.437500	-36.800587
2531.250000	-37.596207
2539.062500	-38.284279
2546.875000	-38.236259
2554.687500	-38.427082
2562.500000	-38.622505
2570.312500	-38.515205
2578.125000	-37.763241
2585.937500	-37.319988
2593.750000	-37.008987
2601.562500	-36.428654
2609.375000	-35.574696
2617.187500	-34.718578
2625.000000	-33.920914
2632.812500	-32.656322
2640.625000	-30.873360
2648.437500	-29.055870
2656.250000	-27.185751
2664.062500	-25.369694
2671.875000	-24.577417
2679.687500	-24.807627
2687.500000	-26.008541
2695.312500	-27.919001
2703.125000	-29.787670
2710.937500	-30.996496
2718.750000	-32.345383
2726.562500	-33.554462
2734.375000	-33.886196
2742.187500	-34.674950
2750.000000	-35.176540
2757.812500	-35.416145
2765.625000	-35.597458
2773.437500	-35.679390
2781.250000	-35.980621
2789.062500	-36.235477
2796.875000	-35.949440
2804.687500	-35.612370
2812.500000	-35.230278
2820.312500	-34.825649
2828.125000	-34.007774
2835.937500	-33.648148
2843.750000	-32.449604
2851.562500	-31.325712
2859.375000	-29.944202
2867.187500	-28.540394
2875.000000	-26.560036
2882.812500	-25.397600
2890.625000	-23.829754
2898.437500	-23.519123
2906.250000	-24.428387
2914.062500	-25.600008
2921.875000	-27.051735
2929.687500	-28.904312
2937.500000	-30.520620
2945.312500	-31.420481
2953.125000	-32.497200
2960.937500	-32.929989
2968.750000	-33.210487
2976.562500	-33.727394
2984.375000	-34.437458
2992.187500	-34.856068
3000.000000	-35.110550
3007.812500	-35.057049
3015.625000	-34.753601
3023.437500	-34.373608
3031.250000	-34.183807
3039.062500	-34.049400
3046.875000	-33.706181
3054.687500	-33.308090
3062.500000	-32.387753
3070.312500	-31.599785
3078.125000	-30.746733
3085.937500	-29.272062
3093.750000	-27.782604
3101.562500	-26.630497
3109.375000	-25.334564
3117.187500	-24.210552
3125.000000	-24.117853
3132.812500	-24.950895
3140.625000	-26.676205
3148.437500	-28.468925
3156.250000	-29.962320
3164.062500	-31.606625
3171.875000	-32.545692
3179.687500	-34.072910
3187.500000	-34.888786
3195.312500	-35.211754
3203.125000	-35.771103
3210.937500	-36.278595
3218.750000	-36.578819
3226.562500	-36.845840
3234.375000	-37.083557
3242.187500	-37.136112
3250.000000	-37.352531
3257.812500	-37.122353
3265.625000	-36.953945
3273.437500	-36.877197
3281.250000	-36.553188
3289.062500	-35.839867
3296.875000	-34.672604
3304.687500	-33.914299
3312.500000	-33.032909
3320.312500	-31.716661
3328.125000	-30.526182
3335.937500	-29.645912
3343.750000	-28.892399
3351.562500	-29.622276
3359.375000	-31.320820
3367.187500	-33.280018
3375.000000	-34.942223
3382.812500	-36.737583
3390.625000	-38.287571
3398.437500	-39.512486
3406.250000	-40.608158
3414.062500	-41.602142
3421.875000	-42.619186
3429.687500	-43.350216
3437.500000	-43.928040
3445.312500	-44.442684
3453.125000	-44.855171
3460.937500	-45.333561
3468.750000	-45.943382
3476.562500	-46.168297
3484.375000	-46.291168
3492.187500	-46.100143
3500.000000	-46.351112
3507.812500	-46.115913
3515.625000	-45.720581
3523.437500	-45.303768
3531.250000	-44.745445
3539.062500	-43.939579
3546.875000	-42.740452
3554.687500	-41.954670
3562.500000	-41.530266
3570.312500	-42.307159
3578.125000	-43.684471
3585.937500	-45.394169
3593.750000	-47.349312
3601.562500	-49.546787
3609.375000	-51.546078
3617.187500	-53.307499
3625.000000	-54.840279
3632.812500	-55.971218
3640.625000	-57.733788
3648.437500	-59.037350
3656.250000	-59.536499
3664.062500	-60.626862
3671.875000	-61.224968
3679.687500	-62.127621
3687.500000	-62.841442
3695.312500	-63.725777
3703.125000	-64.237198
3710.937500	-64.729897
3718.750000	-65.091698
3726.562500	-65.250389
3734.375000	-65.381729
3742.187500	-65.273117
3750.000000	-65.301285
3757.812500	-65.430641
3765.625000	-65.175735
3773.437500	-64.881950
3781.250000	-65.318985
3789.062500	-65.812828
3796.875000	-67.408333
3804.687500	-69.981422
3812.500000	-72.654755
3820.312500	-75.022408
3828.125000	-76.995232
3835.937500	-78.941483
3843.750000	-81.249550
3851.562500	-84.004097
3859.375000	-86.567169
3867.187500	-89.500847
3875.000000	-92.310646
3882.812500	-95.874596
3890.625000	-99.395470
3898.437500	-103.502693
3906.250000	-107.622864
