Frequency (Hz)	Level (dB)
1898.437500	-36.322136
1906.250000	-34.446655
1914.062500	-32.430389
1921.875000	-31.117964
1929.687500	-32.004818
1937.500000	-34.070530
1945.312500	-35.943085
1953.125000	-37.836689
1960.937500	-39.229527
1968.750000	-40.468838
1976.562500	-41.850403
1984.375000	-42.901337
1992.187500	-43.242298
2000.000000	-43.791573
2007.812500	-44.391171
2015.625000	-44.654095
2023.437500	-44.930443
2031.250000	-45.217995
2039.062500	-45.238922
2046.875000	-45.775612
2054.687500	-45.834461
2062.500000	-45.580925
2070.312500	-45.230801
2078.125000	-44.951191
2085.937500	-44.733994
2093.750000	-44.449322
2101.562500	-43.853477
2109.375000	-43.488953
2117.187500	-42.890648
2125.000000	-41.953667
2132.812500	-40.866783
2140.625000	-40.198914
2148.437500	-38.940559
2156.250000	-37.720161
2164.062500	-36.031418
2171.875000	-34.437263
2179.687500	-32.121979
2187.500000	-30.036543
2195.312500	-28.885616
2203.125000	-29.356348
2210.937500	-30.767189
2218.750000	-32.806381
2226.562500	-35.178181
2234.375000	-36.739044
2242.187500	-38.194515
2250.000000	-39.068302
2257.812500	-39.948494
2265.625000	-40.582138
2273.437500	-41.001938
2281.250000	-41.509640
2289.062500	-42.229443
2296.875000	-42.390285
2304.687500	-42.816593
2312.500000	-43.032597
2320.312500	-43.091396
2328.125000	-42.789726
2335.937500	-42.842625
2343.750000	-42.586647
2351.562500	-42.334545
2359.375000	-42.252102
2367.187500	-42.062141
2375.000000	-41.443840
2382.812500	-40.820278
2390.625000	-40.414783
2398.437500	-39.809452
2406.250000	-38.607590
2414.062500	-37.805389
2421.875000	-36.689415
2429.687500	-35.283733
2437.500000	-33.686325
2445.312500	-31.552223
2453.125000	-29.558210
2460.937500	-27.496725
2468.750000	-26.732269
2476.562500	-26.994684
2484.375000	-28.690096
2492.187500	-30.514040
2500.000000	-32.374058
2507.812500	-34.156322
2515.625000	-35.316490
2523.437500	-36.053410
2531.250000	-37.301628
2539.062500	-38.420876
2546.875000	-38.773296
2554.687500	-39.350761
2562.500000	-39.924088
2570.312500	-40.343399
2578.125000	-40.008362
2585.937500	-40.039753
2593.750000	-40.307686
2601.562500	-40.311981
2609.375000	-40.173447
2617.187500	-40.046600
2625.000000	-40.043148
2632.812500	-39.745106
2640.625000	-39.192101
2648.437500	-38.673195
2656.250000	-38.252834
2664.062500	-37.703369
2671.875000	-37.364384
2679.687500	-36.672928
2687.500000	-35.588703
2695.312500	-34.638027
2703.125000	-33.345093
2710.937500	-31.622540
2718.750000	-29.991465
2726.562500	-28.040529
2734.375000	-25.776747
2742.187500	-24.725229
2750.000000	-24.915533
2757.812500	-26.200684
2765.625000	-27.792908
2773.437500	-29.622293
2781.250000	-31.422344
2789.062500	-33.001900
2796.875000	-34.010334
2804.687500	-34.861778
2812.500000	-35.662796
2820.312500	-36.436699
2828.125000	-36.634655
2835.937500	-37.383522
2843.750000	-37.457848
2851.562500	-37.603271
2859.375000	-37.708176
2867.187500	-38.001114
2875.000000	-37.683250
2882.812500	-38.161385
2890.625000	-37.909576
2898.437500	-37.805645
2906.250000	-37.789894
2914.062500	-37.128372
2921.875000	-36.555023
2929.687500	-36.543697
2937.500000	-36.153404
2945.312500	-35.357399
2953.125000	-34.749054
2960.937500	-33.554714
2968.750000	-32.149162
2976.562500	-31.081488
2984.375000	-29.983931
2992.187500	-28.601904
3000.000000	-26.900517
3007.812500	-25.094194
3015.625000	-23.688911
3023.437500	-23.405716
3031.250000	-24.427256
3039.062500	-26.239305
3046.875000	-28.057467
3054.687500	-30.033142
3062.500000	-31.099150
3070.312500	-32.289997
3078.125000	-33.450436
3085.937500	-34.113667
3093.750000	-34.679825
3101.562500	-35.614029
3109.375000	-36.341328
3117.187500	-36.733429
3125.000000	-36.891472
3132.812500	-36.965111
3140.625000	-37.434410
3148.437500	-37.610790
3156.250000	-37.827644
3164.062500	-38.020187
3171.875000	-37.924831
3179.687500	-38.374176
3187.500000	-38.118645
3195.312500	-37.536453
3203.125000	-37.280205
3210.937500	-37.010670
3218.750000	-36.508511
3226.562500	-35.868389
3234.375000	-35.277199
3242.187500	-34.408607
3250.000000	-33.645924
3257.812500	-32.307320
3265.625000	-31.150263
3273.437500	-29.791649
3281.250000	-28.429312
3289.062500	-27.409292
3296.875000	-26.865028
3304.687500	-27.987604
3312.500000	-29.860279
3320.312500	-31.693560
3328.125000	-33.560902
3335.937500	-35.482533
3343.750000	-36.480663
3351.562500	-37.937126
3359.375000	-39.186478
3367.187500	-40.259258
3375.000000	-41.018551
3382.812500	-42.028709
3390.625000	-42.852928
3398.437500	-43.374172
3406.250000	-43.936153
3414.062500	-44.453827
3421.875000	-45.065914
3429.687500	-45.409008
3437.500000	-45.701378
3445.312500	-45.901360
3453.125000	-46.132137
3460.937500	-46.462620
3468.750000	-46.826557
3476.562500	-46.850258
3484.375000	-46.846355
3492.187500	-46.536541
3500.000000	-46.613815
3507.812500	-46.339348
3515.625000	-45.870220
3523.437500	-45.388256
3531.250000	-44.764767
3539.062500	-43.891312
3546.875000	-42.651310
3554.687500	-41.732151
3562.500000	-41.003963
3570.312500	-41.531761
3578.125000	-42.607773
3585.937500	-44.027241
3593.750000	-45.996925
3601.562500	-48.455647
3609.375000	-50.611641
3617.187500	-52.478996
3625.000000	-54.222614
3632.812500	-55.398064
3640.625000	-57.281864
3648.437500	-58.932503
3656.250000	-59.620842
3664.062500	-60.637714
3671.875000	-61.505466
3679.687500	-62.672340
3687.500000	-63.625423
3695.312500	-64.517746
3703.125000	-65.070526
3710.937500	-65.580467
3718.750000	-66.075165
3726.562500	-66.575417
3734.375000	-66.908440
3742.187500	-67.340385
3750.000000	-67.634842
3757.812500	-67.987968
3765.625000	-68.150734
3773.437500	-68.288918
3781.250000	-68.410919
3789.062500	-68.600639
3796.875000	-68.664635
3804.687500	-68.242348
3812.500000	-68.708153
3820.312500	-68.713448
3828.125000	-68.625763
3835.937500	-69.233002
3843.750000	-70.434494
3851.562500	-73.160500
3859.375000	-76.692329
3867.187500	-80.432846
3875.000000	-84.660637
3882.812500	-89.022690
3890.625000	-93.245941
3898.437500	-98.560577
3906.250000	-103.776772
3914.062500	-108.606339
3921.875000	-114.288269
3929.687500	-120.024467
3937.500000	-126.180939
3945.312500	-132.590164
3953.125000	-138.095276
3960.937500	-140.843903
3968.750000	-141.983154
3976.562500	-142.330673
3984.375000	-142.586868
3992.187500	-142.712646
